"","stand","year","subplot","long","lat","elev"
"224","10444",2013,1,-122.425067126039,45.0472231291779,2100
"225","10444",2013,2,-122.425067126039,45.0472231291779,2100
"226","10444",2013,3,-122.425067126039,45.0472231291779,2100
"227","10444",2013,4,-122.425067126039,45.0472231291779,2100
"228","10444",2013,5,-122.425067126039,45.0472231291779,2100
"229","10444",2013,6,-122.425067126039,45.0472231291779,2100
"230","10444",2014,1,-122.42475886,45.04688554,2100
"231","10444",2014,2,-122.42475886,45.04688554,2100
"232","10444",2014,3,-122.42475886,45.04688554,2100
"233","10444",2014,4,-122.42475886,45.04688554,2100
"234","10444",2014,5,-122.42475886,45.04688554,2100
"235","10444",2014,6,-122.42475886,45.04688554,2100
"236","10444",2014,7,-122.42475886,45.04688554,2100
"237","10444",2015,1,-122.426962102,45.0455919868,2100
"238","10444",2015,2,-122.426962102,45.0455919868,2100
"239","10444",2015,3,-122.426962102,45.0455919868,2100
"240","10444",2015,4,-122.426962102,45.0455919868,2100
"241","10444",2015,5,-122.426962102,45.0455919868,2100
"242","10444",2015,6,-122.426962102,45.0455919868,2100
"243","10444",2015,7,-122.426962102,45.0455919868,2100
"244","10444",2016,1,-122.422442259451,45.0467591140689,2100
"245","10444",2016,2,-122.422442259451,45.0467591140689,2100
"246","10444",2016,3,-122.422442259451,45.0467591140689,2100
"247","10444",2016,4,-122.422442259451,45.0467591140689,2100
"248","10444",2016,5,-122.422442259451,45.0467591140689,2100
"249","10444",2016,6,-122.422442259451,45.0467591140689,2100
"250","10444",2016,7,-122.422442259451,45.0467591140689,2100
"251","10444",2017,1,-122.423901919287,45.0483115318368,2100
"252","10444",2017,2,-122.423901919287,45.0483115318368,2100
"253","10444",2017,3,-122.423901919287,45.0483115318368,2100
"254","10444",2017,4,-122.423901919287,45.0483115318368,2100
"255","10444",2017,5,-122.423901919287,45.0483115318368,2100
"256","10444",2017,6,-122.423901919287,45.0483115318368,2100
"257","10444",2017,7,-122.423901919287,45.0483115318368,2100
"258","10444",2019,1,-122.42356592658,45.0447841250702,2100
"259","10444",2019,2,-122.42356592658,45.0447841250702,2100
"260","10444",2019,3,-122.42356592658,45.0447841250702,2100
"261","10444",2019,4,-122.42356592658,45.0447841250702,2100
"262","10444",2019,5,-122.42356592658,45.0447841250702,2100
"263","10444",2019,6,-122.42356592658,45.0447841250702,2100
"264","10444",2019,7,-122.42356592658,45.0447841250702,2100
"265","10467",2013,1,-122.410573958096,45.0776753079022,1700
"266","10467",2013,2,-122.410573958096,45.0776753079022,1700
"267","10467",2013,3,-122.410573958096,45.0776753079022,1700
"268","10467",2013,4,-122.410573958096,45.0776753079022,1700
"269","10467",2013,5,-122.410573958096,45.0776753079022,1700
"270","10467",2013,6,-122.410573958096,45.0776753079022,1700
"271","10467",2013,7,-122.410573958096,45.0776753079022,1700
"272","10467",2015,1,-122.411856969,45.0784246432,1700
"273","10467",2015,2,-122.411856969,45.0784246432,1700
"274","10467",2015,3,-122.411856969,45.0784246432,1700
"275","10467",2015,4,-122.411856969,45.0784246432,1700
"276","10467",2015,5,-122.411856969,45.0784246432,1700
"277","10467",2015,6,-122.411856969,45.0784246432,1700
"278","10467",2015,7,-122.411856969,45.0784246432,1700
"279","10467",2016,1,-122.411135350537,45.077639219331,1700
"280","10467",2016,2,-122.411135350537,45.077639219331,1700
"281","10467",2016,3,-122.411135350537,45.077639219331,1700
"282","10467",2016,4,-122.411135350537,45.077639219331,1700
"283","10467",2016,5,-122.411135350537,45.077639219331,1700
"284","10467",2016,6,-122.411135350537,45.077639219331,1700
"285","10467",2016,7,-122.411135350537,45.077639219331,1700
"286","10467",2017,1,-122.409976693345,45.076137293228,1700
"287","10467",2017,2,-122.409976693345,45.076137293228,1700
"288","10467",2017,3,-122.409976693345,45.076137293228,1700
"289","10467",2017,4,-122.409976693345,45.076137293228,1700
"290","10467",2017,5,-122.409976693345,45.076137293228,1700
"291","10467",2017,6,-122.409976693345,45.076137293228,1700
"292","10467",2017,7,-122.409976693345,45.076137293228,1700
"293","10467",2018,1,-122.411771709,45.0793792476,1700
"294","10467",2018,2,-122.411771709,45.0793792476,1700
"295","10467",2018,3,-122.411771709,45.0793792476,1700
"296","10467",2018,4,-122.411771709,45.0793792476,1700
"297","10467",2018,5,-122.411771709,45.0793792476,1700
"298","10467",2018,6,-122.411771709,45.0793792476,1700
"299","10467",2018,7,-122.411771709,45.0793792476,1700
"300","10467",2019,1,-122.412515249558,45.0762086885726,1700
"301","10467",2019,2,-122.412515249558,45.0762086885726,1700
"302","10467",2019,3,-122.412515249558,45.0762086885726,1700
"303","10467",2019,4,-122.412515249558,45.0762086885726,1700
"304","10467",2019,5,-122.412515249558,45.0762086885726,1700
"305","10467",2019,6,-122.412515249558,45.0762086885726,1700
"306","10467",2019,7,-122.412515249558,45.0762086885726,1700
"307","10482",2013,1,-122.383584204611,45.0624667090963,2750
"308","10482",2013,2,-122.383584204611,45.0624667090963,2750
"309","10482",2013,3,-122.383584204611,45.0624667090963,2750
"310","10482",2013,4,-122.383584204611,45.0624667090963,2750
"311","10482",2013,5,-122.383584204611,45.0624667090963,2750
"312","10482",2013,6,-122.383584204611,45.0624667090963,2750
"313","10482",2013,7,-122.383584204611,45.0624667090963,2750
"314","10482",2014,1,-122.38358431,45.06246672,2750
"315","10482",2014,2,-122.38358431,45.06246672,2750
"316","10482",2014,3,-122.38358431,45.06246672,2750
"317","10482",2014,4,-122.38358431,45.06246672,2750
"318","10482",2014,5,-122.38358431,45.06246672,2750
"319","10482",2014,6,-122.38358431,45.06246672,2750
"320","10482",2014,7,-122.38358431,45.06246672,2750
"321","10482",2015,1,-122.387528022,45.0623817427,2750
"322","10482",2015,2,-122.387528022,45.0623817427,2750
"323","10482",2015,3,-122.387528022,45.0623817427,2750
"324","10482",2015,4,-122.387528022,45.0623817427,2750
"325","10482",2015,5,-122.387528022,45.0623817427,2750
"326","10482",2015,6,-122.387528022,45.0623817427,2750
"327","10482",2015,7,-122.387528022,45.0623817427,2750
"328","10482",2016,1,-122.389684353285,45.0633572832521,2750
"329","10482",2016,2,-122.389684353285,45.0633572832521,2750
"330","10482",2016,3,-122.389684353285,45.0633572832521,2750
"331","10482",2016,4,-122.389684353285,45.0633572832521,2750
"332","10482",2016,5,-122.389684353285,45.0633572832521,2750
"333","10482",2016,6,-122.389684353285,45.0633572832521,2750
"334","10482",2016,7,-122.389684353285,45.0633572832521,2750
"335","10482",2018,1,-122.380104285,45.0611237107,2750
"336","10482",2018,2,-122.380104285,45.0611237107,2750
"337","10482",2018,3,-122.380104285,45.0611237107,2750
"338","10482",2018,4,-122.380104285,45.0611237107,2750
"339","10482",2018,5,-122.380104285,45.0611237107,2750
"340","10482",2018,6,-122.380104285,45.0611237107,2750
"341","10482",2018,7,-122.380104285,45.0611237107,2750
"342","10482",2019,1,-122.38557791541,45.0635309666553,2750
"343","10482",2019,2,-122.38557791541,45.0635309666553,2750
"344","10482",2019,3,-122.38557791541,45.0635309666553,2750
"345","10482",2019,4,-122.38557791541,45.0635309666553,2750
"346","10482",2019,5,-122.38557791541,45.0635309666553,2750
"347","10482",2019,6,-122.38557791541,45.0635309666553,2750
"348","10482",2019,7,-122.38557791541,45.0635309666553,2750
"349","10488",2013,1,-122.406971963389,45.0498513362039,2300
"350","10488",2013,2,-122.406971963389,45.0498513362039,2300
"351","10488",2013,3,-122.406971963389,45.0498513362039,2300
"352","10488",2013,4,-122.406971963389,45.0498513362039,2300
"353","10488",2013,5,-122.406971963389,45.0498513362039,2300
"354","10488",2013,6,-122.406971963389,45.0498513362039,2300
"355","10488",2013,7,-122.406971963389,45.0498513362039,2300
"356","10488",2014,1,-122.40785637,45.04961584,2300
"357","10488",2014,2,-122.40785637,45.04961584,2300
"358","10488",2014,3,-122.40785637,45.04961584,2300
"359","10488",2014,4,-122.40785637,45.04961584,2300
"360","10488",2014,5,-122.40785637,45.04961584,2300
"361","10488",2014,6,-122.40785637,45.04961584,2300
"362","10488",2014,7,-122.40785637,45.04961584,2300
"363","10488",2016,1,-122.406905222131,45.0476332872375,2300
"364","10488",2016,2,-122.406905222131,45.0476332872375,2300
"365","10488",2016,3,-122.406905222131,45.0476332872375,2300
"366","10488",2016,4,-122.406905222131,45.0476332872375,2300
"367","10488",2016,5,-122.406905222131,45.0476332872375,2300
"368","10488",2016,6,-122.406905222131,45.0476332872375,2300
"369","10488",2016,7,-122.406905222131,45.0476332872375,2300
"370","10488",2017,1,-122.406256296732,45.048843291409,2300
"371","10488",2017,2,-122.406256296732,45.048843291409,2300
"372","10488",2017,3,-122.406256296732,45.048843291409,2300
"373","10488",2017,4,-122.406256296732,45.048843291409,2300
"374","10488",2017,5,-122.406256296732,45.048843291409,2300
"375","10488",2017,6,-122.406256296732,45.048843291409,2300
"376","10488",2017,7,-122.406256296732,45.048843291409,2300
"377","10488",2018,1,-122.406255616,45.0487380914,2300
"378","10488",2018,2,-122.406255616,45.0487380914,2300
"379","10488",2018,3,-122.406255616,45.0487380914,2300
"380","10488",2018,4,-122.406255616,45.0487380914,2300
"381","10488",2018,5,-122.406255616,45.0487380914,2300
"382","10488",2018,6,-122.406255616,45.0487380914,2300
"383","10488",2018,7,-122.406255616,45.0487380914,2300
"384","10488",2019,1,-122.404625884531,45.0493874920297,2300
"385","10488",2019,2,-122.404625884531,45.0493874920297,2300
"386","10488",2019,3,-122.404625884531,45.0493874920297,2300
"387","10488",2019,4,-122.404625884531,45.0493874920297,2300
"388","10488",2019,5,-122.404625884531,45.0493874920297,2300
"389","10488",2019,6,-122.404625884531,45.0493874920297,2300
"390","10488",2019,7,-122.404625884531,45.0493874920297,2300
"391","10498",2013,1,-122.37999679227,45.0487634120717,2900
"392","10498",2013,2,-122.37999679227,45.0487634120717,2900
"393","10498",2013,3,-122.37999679227,45.0487634120717,2900
"394","10498",2013,4,-122.37999679227,45.0487634120717,2900
"395","10498",2013,5,-122.37999679227,45.0487634120717,2900
"396","10498",2013,6,-122.37999679227,45.0487634120717,2900
"397","10498",2013,7,-122.37999679227,45.0487634120717,2900
"398","10498",2014,1,-122.38006404,45.04867848,2900
"399","10498",2014,2,-122.38006404,45.04867848,2900
"400","10498",2014,3,-122.38006404,45.04867848,2900
"401","10498",2014,4,-122.38006404,45.04867848,2900
"402","10498",2014,5,-122.38006404,45.04867848,2900
"403","10498",2014,6,-122.38006404,45.04867848,2900
"404","10498",2014,7,-122.38006404,45.04867848,2900
"405","10498",2016,1,-122.377917576137,45.043677709845,2900
"406","10498",2016,2,-122.377917576137,45.043677709845,2900
"407","10498",2016,3,-122.377917576137,45.043677709845,2900
"408","10498",2016,4,-122.377917576137,45.043677709845,2900
"409","10498",2016,5,-122.377917576137,45.043677709845,2900
"410","10498",2016,6,-122.377917576137,45.043677709845,2900
"411","10498",2016,7,-122.377917576137,45.043677709845,2900
"412","10498",2017,1,-122.379532411492,45.0464677117768,2900
"413","10498",2017,2,-122.379532411492,45.0464677117768,2900
"414","10498",2017,3,-122.379532411492,45.0464677117768,2900
"415","10498",2017,4,-122.379532411492,45.0464677117768,2900
"416","10498",2017,5,-122.379532411492,45.0464677117768,2900
"417","10498",2017,6,-122.379532411492,45.0464677117768,2900
"418","10498",2017,7,-122.379532411492,45.0464677117768,2900
"419","10498",2018,1,-122.382743981,45.0551828453,2900
"420","10498",2018,2,-122.382743981,45.0551828453,2900
"421","10498",2018,3,-122.382743981,45.0551828453,2900
"422","10498",2018,4,-122.382743981,45.0551828453,2900
"423","10498",2018,5,-122.382743981,45.0551828453,2900
"424","10498",2018,6,-122.382743981,45.0551828453,2900
"425","10498",2018,7,-122.382743981,45.0551828453,2900
"426","10498",2019,1,-122.380211675633,45.0487568878198,2900
"427","10498",2019,2,-122.380211675633,45.0487568878198,2900
"428","10498",2019,3,-122.380211675633,45.0487568878198,2900
"429","10498",2019,4,-122.380211675633,45.0487568878198,2900
"430","10498",2019,5,-122.380211675633,45.0487568878198,2900
"431","10498",2019,6,-122.380211675633,45.0487568878198,2900
"432","10498",2019,7,-122.380211675633,45.0487568878198,2900
"433","10506",2013,1,-122.420971317203,45.0833216744476,1250
"434","10506",2013,2,-122.420971317203,45.0833216744476,1250
"435","10506",2013,3,-122.420971317203,45.0833216744476,1250
"436","10506",2013,4,-122.420971317203,45.0833216744476,1250
"437","10506",2013,5,-122.420971317203,45.0833216744476,1250
"438","10506",2013,6,-122.420971317203,45.0833216744476,1250
"439","10506",2013,7,-122.420971317203,45.0833216744476,1250
"440","10506",2014,1,-122.42097134,45.08332167,1250
"441","10506",2014,2,-122.42097134,45.08332167,1250
"442","10506",2014,3,-122.42097134,45.08332167,1250
"443","10506",2014,4,-122.42097134,45.08332167,1250
"444","10506",2014,5,-122.42097134,45.08332167,1250
"445","10506",2014,6,-122.42097134,45.08332167,1250
"446","10506",2014,7,-122.42097134,45.08332167,1250
"447","10506",2015,1,-122.418210087,45.0827085484,1250
"448","10506",2015,2,-122.418210087,45.0827085484,1250
"449","10506",2015,3,-122.418210087,45.0827085484,1250
"450","10506",2015,4,-122.418210087,45.0827085484,1250
"451","10506",2015,5,-122.418210087,45.0827085484,1250
"452","10506",2015,6,-122.418210087,45.0827085484,1250
"453","10506",2015,7,-122.418210087,45.0827085484,1250
"454","10506",2016,1,-122.418340271226,45.0835288284138,1250
"455","10506",2016,2,-122.418340271226,45.0835288284138,1250
"456","10506",2016,3,-122.418340271226,45.0835288284138,1250
"457","10506",2016,4,-122.418340271226,45.0835288284138,1250
"458","10506",2016,5,-122.418340271226,45.0835288284138,1250
"459","10506",2016,6,-122.418340271226,45.0835288284138,1250
"460","10506",2016,7,-122.418340271226,45.0835288284138,1250
"461","10506",2017,1,-122.4210935612,45.0842199675823,1250
"462","10506",2017,2,-122.4210935612,45.0842199675823,1250
"463","10506",2017,3,-122.4210935612,45.0842199675823,1250
"464","10506",2017,4,-122.4210935612,45.0842199675823,1250
"465","10506",2017,5,-122.4210935612,45.0842199675823,1250
"466","10506",2017,6,-122.4210935612,45.0842199675823,1250
"467","10506",2017,7,-122.4210935612,45.0842199675823,1250
"468","10506",2018,1,-122.421207046,45.0842289,1250
"469","10506",2018,2,-122.421207046,45.0842289,1250
"470","10506",2018,3,-122.421207046,45.0842289,1250
"471","10506",2018,4,-122.421207046,45.0842289,1250
"472","10506",2018,5,-122.421207046,45.0842289,1250
"473","10506",2018,6,-122.421207046,45.0842289,1250
"474","10506",2018,7,-122.421207046,45.0842289,1250
"475","10506",2019,1,-122.423182395916,45.0836172845245,1250
"476","10506",2019,2,-122.423182395916,45.0836172845245,1250
"477","10506",2019,3,-122.423182395916,45.0836172845245,1250
"478","10506",2019,4,-122.423182395916,45.0836172845245,1250
"479","10506",2019,5,-122.423182395916,45.0836172845245,1250
"480","10506",2019,6,-122.423182395916,45.0836172845245,1250
"481","10506",2019,7,-122.423182395916,45.0836172845245,1250
"482","10553",2013,1,-122.369650531532,45.0498230167305,2750
